t[yr],M_FUV,M_NUV,M_u,M_g,M_r
3.83E7,2.4215719,2.3824818,2.3699216,2.0840006,2.0922403
3.84E7,2.425362,2.3859418,2.3728616,2.0851006,2.0931203
3.85E7,2.429152,2.3894018,2.3758016,2.0862006,2.0940004
3.86E7,2.432942,2.3928619,2.3787416,2.0873006,2.0948804
3.87E7,2.436732,2.3963219,2.3816816,2.0884006,2.0957604
3.88E7,2.440522,2.3997819,2.3846216,2.0895006,2.0966404
3.89E7,2.444312,2.403242,2.3875616,2.0906006,2.0975205
3.9E7,2.4481021,2.406702,2.3905016,2.0917007,2.0984006
3.91E7,2.4519319,2.4102018,2.3934414,2.0929206,2.0994305
3.92E7,2.4557617,2.4137016,2.3963813,2.0941405,2.1004604
3.93E7,2.4595915,2.4172015,2.3993211,2.0953605,2.1014904
3.94E7,2.4634213,2.4207013,2.402261,2.0965804,2.1025203
3.95E7,2.4672511,2.4242011,2.4052008,2.0978003,2.1035503
3.96E7,2.4710809,2.4277009,2.4081406,2.0990203,2.1045802
3.97E7,2.4749107,2.4312007,2.4110805,2.1002402,2.1056102
3.98E7,2.4787405,2.4347005,2.4140203,2.1014601,2.1066401
3.99E7,2.4825703,2.4382004,2.4169601,2.1026801,2.10767
4.0E7,2.4864001,2.4417002,2.4199,2.1039,2.1087
4.01E7,2.4901321,2.4451162,2.42276,2.105212,2.109912
4.02E7,2.493864,2.4485321,2.42562,2.106524,2.111124
4.03E7,2.497596,2.4519481,2.42848,2.107836,2.112336
4.04E7,2.501328,2.4553641,2.4313399,2.109148,2.113548
4.05E7,2.50506,2.4587801,2.4341999,2.11046,2.11476
4.06E7,2.508792,2.4621961,2.4370599,2.111772,2.115972
4.07E7,2.512524,2.4656121,2.4399199,2.113084,2.117184
4.08E7,2.516256,2.469028,2.4427799,2.114396,2.118396
4.09E7,2.519988,2.472444,2.4456399,2.115708,2.119608
4.1E7,2.5237199,2.47586,2.4484999,2.11702,2.12082
4.11E7,2.5274519,2.479276,2.4513599,2.118332,2.122032
4.12E7,2.5311839,2.482692,2.4542199,2.119644,2.123244
4.13E7,2.5349159,2.486108,2.4570799,2.1209559,2.124456
4.14E7,2.5386479,2.4895239,2.4599399,2.1222679,2.1256679
4.15E7,2.5423799,2.4929399,2.4627999,2.1235799,2.1268799
4.16E7,2.5461119,2.4963559,2.4656599,2.1248919,2.1280919
4.17E7,2.5498438,2.4997719,2.4685199,2.1262039,2.1293039
4.18E7,2.5535758,2.5031879,2.4713799,2.1275159,2.1305159
4.19E7,2.5573078,2.5066039,2.4742398,2.1288279,2.1317279
4.2E7,2.5610398,2.5100198,2.4770998,2.1301399,2.1329399
4.21E7,2.5647718,2.5134358,2.4799598,2.1314519,2.1341519
4.22E7,2.5685038,2.5168518,2.4828198,2.1327639,2.1353639
4.23E7,2.5722358,2.5202678,2.4856798,2.1340759,2.1365759
4.24E7,2.5759678,2.5236838,2.4885398,2.1353879,2.1377879
4.25E7,2.5796997,2.5270998,2.4913998,2.1366999,2.1389999
4.26E7,2.5832637,2.5303637,2.4941078,2.1381479,2.1404719
4.27E7,2.5868276,2.5336276,2.4968157,2.1395959,2.1419438
4.28E7,2.5903916,2.5368916,2.4995237,2.1410438,2.1434158
4.29E7,2.5939555,2.5401555,2.5022316,2.1424918,2.1448878
4.3E7,2.5975194,2.5434195,2.5049396,2.1439398,2.1463597
4.31E7,2.6010834,2.5466834,2.5076475,2.1453877,2.1478317
4.32E7,2.6046473,2.5499473,2.5103555,2.1468357,2.1493037
4.33E7,2.6082112,2.5532113,2.5130634,2.1482837,2.1507756
4.34E7,2.6117752,2.5564752,2.5157714,2.1497317,2.1522476
4.35E7,2.6153391,2.5597391,2.5184793,2.1511796,2.1537196
4.36E7,2.618903,2.5630031,2.5211873,2.1526276,2.1551915
4.37E7,2.622467,2.566267,2.5238952,2.1540756,2.1566635
4.38E7,2.6260309,2.5695309,2.5266032,2.1555236,2.1581355
4.39E7,2.6295948,2.5727949,2.5293112,2.1569715,2.1596074
4.4E7,2.6331588,2.5760588,2.5320191,2.1584195,2.1610794
4.41E7,2.6367227,2.5793227,2.5347271,2.1598675,2.1625514
4.42E7,2.6402866,2.5825867,2.537435,2.1613155,2.1640233
4.43E7,2.6438506,2.5858506,2.540143,2.1627634,2.1654953
4.44E7,2.6474145,2.5891145,2.5428509,2.1642114,2.1669673
4.45E7,2.6509784,2.5923785,2.5455589,2.1656594,2.1684392
4.46E7,2.6545424,2.5956424,2.5482668,2.1671074,2.1699112
4.47E7,2.6581063,2.5989064,2.5509748,2.1685553,2.1713832
4.48E7,2.6616702,2.6021703,2.5536827,2.1700033,2.1728551
4.49E7,2.6652342,2.6054342,2.5563907,2.1714513,2.1743271
4.5E7,2.6687981,2.6086982,2.5590986,2.1728993,2.1757991
4.51E7,2.6721704,2.6117864,2.5616268,2.1744953,2.177535
4.52E7,2.6755425,2.6148746,2.564155,2.1760913,2.1792711
4.53E7,2.6789147,2.6179627,2.5666831,2.1776874,2.1810072
4.54E7,2.6822869,2.6210509,2.5692112,2.1792835,2.1827433
4.55E7,2.6856591,2.624139,2.5717393,2.1808796,2.1844794
4.56E7,2.6890312,2.6272272,2.5742675,2.1824756,2.1862155
4.57E7,2.6924034,2.6303154,2.5767956,2.1840717,2.1879516
4.58E7,2.6957756,2.6334035,2.5793237,2.1856678,2.1896877
4.59E7,2.6991477,2.6364917,2.5818518,2.1872639,2.1914238
4.6E7,2.7025199,2.6395799,2.58438,2.1888599,2.1931599
4.61E7,2.7058921,2.642668,2.5869081,2.190456,2.194896
4.62E7,2.7092642,2.6457562,2.5894362,2.1920521,2.196632
4.63E7,2.7126364,2.6488443,2.5919643,2.1936482,2.1983681
4.64E7,2.7160086,2.6519325,2.5944924,2.1952442,2.2001042
4.65E7,2.7193807,2.6550207,2.5970206,2.1968403,2.2018403
4.66E7,2.7227529,2.6581088,2.5995487,2.1984364,2.2035764
4.67E7,2.7261251,2.661197,2.6020768,2.2000325,2.2053125
4.68E7,2.7294973,2.6642851,2.6046049,2.2016285,2.2070486
4.69E7,2.7328694,2.6673733,2.6071331,2.2032246,2.2087847
4.7E7,2.7362416,2.6704615,2.6096612,2.2048207,2.2105208
4.71E7,2.7396138,2.6735496,2.6121893,2.2064168,2.2122569
4.72E7,2.7429859,2.6766378,2.6147174,2.2080128,2.213993
4.73E7,2.7463581,2.6797259,2.6172455,2.2096089,2.2157291
4.74E7,2.7497303,2.6828141,2.6197737,2.211205,2.2174652
4.75E7,2.7531023,2.6859021,2.6223016,2.2128012,2.2192015
4.76E7,2.7562182,2.688738,2.6246016,2.2145491,2.2212494
4.77E7,2.7593341,2.6915739,2.6269015,2.2162971,2.2232973
4.78E7,2.76245,2.6944099,2.6292014,2.218045,2.2253453
4.79E7,2.7655659,2.6972458,2.6315014,2.219793,2.2273932
4.8E7,2.7686818,2.7000817,2.6338013,2.2215409,2.2294412
4.81E7,2.7717977,2.7029176,2.6361012,2.2232889,2.2314891
4.82E7,2.7749136,2.7057536,2.6384012,2.2250368,2.2335371
4.83E7,2.7780296,2.7085895,2.6407011,2.2267848,2.235585
4.84E7,2.7811455,2.7114254,2.643001,2.2285327,2.2376329
4.85E7,2.7842614,2.7142613,2.645301,2.2302807,2.2396809
4.86E7,2.7873773,2.7170973,2.6476009,2.2320287,2.2417288
4.87E7,2.7904932,2.7199332,2.6499009,2.2337766,2.2437768
4.88E7,2.7936091,2.7227691,2.6522008,2.2355246,2.2458247
4.89E7,2.796725,2.725605,2.6545007,2.2372725,2.2478727
4.9E7,2.7998409,2.728441,2.6568007,2.2390205,2.2499206
4.91E7,2.8029568,2.7312769,2.6591006,2.2407684,2.2519685
4.92E7,2.8060727,2.7341128,2.6614005,2.2425164,2.2540165
4.93E7,2.8091886,2.7369487,2.6637005,2.2442643,2.2560644
4.94E7,2.8123046,2.7397847,2.6660004,2.2460123,2.2581124
4.95E7,2.8154205,2.7426206,2.6683003,2.2477602,2.2601603
4.96E7,2.8185364,2.7454565,2.6706003,2.2495082,2.2622082
4.97E7,2.8216523,2.7482924,2.6729002,2.2512561,2.2642562
4.98E7,2.8247682,2.7511284,2.6752001,2.2530041,2.2663041
4.99E7,2.8278841,2.7539643,2.6775001,2.2547521,2.2683521
5.0E7,2.831,2.7568002,2.6798,2.2565,2.2704
5.01E7,2.8336439,2.7591721,2.6817519,2.258204,2.2726279
5.02E7,2.8362878,2.761544,2.6837039,2.2599079,2.2748559
5.03E7,2.8389317,2.7639159,2.6856558,2.2616118,2.2770838
5.04E7,2.8415757,2.7662879,2.6876077,2.2633158,2.2793117
5.05E7,2.8442196,2.7686598,2.6895597,2.2650197,2.2815396
5.06E7,2.8468635,2.7710317,2.6915116,2.2667237,2.2837675
5.07E7,2.8495074,2.7734036,2.6934635,2.2684276,2.2859955
5.08E7,2.8521513,2.7757755,2.6954155,2.2701315,2.2882234
5.09E7,2.8547952,2.7781474,2.6973674,2.2718355,2.2904513
5.1E7,2.8574391,2.7805193,2.6993193,2.2735394,2.2926792
5.11E7,2.860083,2.7828912,2.7012713,2.2752434,2.2949071
5.12E7,2.8627269,2.7852632,2.7032232,2.2769473,2.2971351
5.13E7,2.8653708,2.7876351,2.7051751,2.2786513,2.299363
5.14E7,2.8680148,2.790007,2.7071271,2.2803552,2.3015909
5.15E7,2.8706587,2.7923789,2.709079,2.2820591,2.3038188
5.16E7,2.8733026,2.7947508,2.711031,2.2837631,2.3060467
5.17E7,2.8759465,2.7971227,2.7129829,2.285467,2.3082747
5.18E7,2.8785904,2.7994946,2.7149348,2.287171,2.3105026
5.19E7,2.8812343,2.8018665,2.7168868,2.2888749,2.3127305
5.2E7,2.8838782,2.8042384,2.7188387,2.2905789,2.3149584
5.21E7,2.8865221,2.8066104,2.7207906,2.2922828,2.3171863
5.22E7,2.889166,2.8089823,2.7227426,2.2939867,2.3194143
5.23E7,2.89181,2.8113542,2.7246945,2.2956907,2.3216422
5.24E7,2.8944539,2.8137261,2.7266464,2.2973946,2.3238701
5.25E7,2.8970978,2.816098,2.7285984,2.2990986,2.326098
5.26E7,2.8995979,2.8183302,2.7302746,2.3001671,2.3271031
5.27E7,2.902098,2.8205622,2.7319506,2.3012351,2.3281071
5.28E7,2.904598,2.8227942,2.7336267,2.3023032,2.3291111
5.29E7,2.9070981,2.8250263,2.7353027,2.3033712,2.3301151
5.3E7,2.9095981,2.8272583,2.7369787,2.3044392,2.3311191
5.31E7,2.9120982,2.8294904,2.7386548,2.3055072,2.3321232
5.32E7,2.9145982,2.8317224,2.7403308,2.3065752,2.3331272
5.33E7,2.9170983,2.8339544,2.7420068,2.3076433,2.3341312
5.34E7,2.9195983,2.8361865,2.7436829,2.3087113,2.3351352
5.35E7,2.9220983,2.8384185,2.7453589,2.3097793,2.3361392
5.36E7,2.9245984,2.8406506,2.7470349,2.3108473,2.3371433
5.37E7,2.9270984,2.8428826,2.7487109,2.3119153,2.3381473
5.38E7,2.9295985,2.8451146,2.750387,2.3129833,2.3391513
5.39E7,2.9320985,2.8473467,2.752063,2.3140514,2.3401553
5.4E7,2.9345986,2.8495787,2.753739,2.3151194,2.3411593
5.41E7,2.9370986,2.8518108,2.7554151,2.3161874,2.3421633
5.42E7,2.9395987,2.8540428,2.7570911,2.3172554,2.3431674
5.43E7,2.9420987,2.8562748,2.7587671,2.3183234,2.3441714
5.44E7,2.9445987,2.8585069,2.7604432,2.3193915,2.3451754
5.45E7,2.9470988,2.8607389,2.7621192,2.3204595,2.3461794
5.46E7,2.9495988,2.862971,2.7637952,2.3215275,2.3471834
5.47E7,2.9520989,2.865203,2.7654713,2.3225955,2.3481875
5.48E7,2.9545989,2.867435,2.7671473,2.3236635,2.3491915
5.49E7,2.957099,2.8696671,2.7688233,2.3247316,2.3501955
5.5E7,2.959599,2.8718991,2.7704993,2.3257996,2.3511995
5.51E7,2.9621086,2.8741405,2.7721756,2.3268341,2.3520281
5.52E7,2.9646182,2.8763819,2.7738519,2.3278686,2.3528567
5.53E7,2.9671278,2.8786233,2.7755281,2.3289031,2.3536852
5.54E7,2.9696374,2.8808647,2.7772044,2.3299376,2.3545138
5.55E7,2.972147,2.8831061,2.7788806,2.330972,2.3553424
5.56E7,2.9746566,2.8853475,2.7805569,2.3320065,2.3561709
5.57E7,2.9771662,2.8875889,2.7822332,2.333041,2.3569995
5.58E7,2.9796758,2.8898303,2.7839094,2.3340755,2.357828
5.59E7,2.9821854,2.8920717,2.7855857,2.33511,2.3586566
5.6E7,2.984695,2.8943131,2.7872619,2.3361445,2.3594851
5.61E7,2.9872046,2.8965545,2.7889382,2.337179,2.3603137
5.62E7,2.9897142,2.8987959,2.7906144,2.3382135,2.3611422
5.63E7,2.9922238,2.9010373,2.7922907,2.339248,2.3619708
5.64E7,2.9947334,2.9032787,2.793967,2.3402825,2.3627994
5.65E7,2.997243,2.9055201,2.7956432,2.341317,2.3636279
5.66E7,2.9997526,2.9077615,2.7973195,2.3423515,2.3644565
5.67E7,3.0022622,2.9100029,2.7989957,2.3433859,2.365285
5.68E7,3.0047718,2.9122443,2.800672,2.3444204,2.3661136
5.69E7,3.0072814,2.9144857,2.8023483,2.3454549,2.3669421
5.7E7,3.009791,2.9167271,2.8040245,2.3464894,2.3677707
5.71E7,3.0122942,2.9189626,2.8057008,2.3475345,2.3686243
5.72E7,3.0147504,2.9211547,2.8073776,2.3486571,2.3696622
5.73E7,3.0172067,2.9233467,2.8090543,2.3497797,2.3707001
5.74E7,3.0196629,2.9255388,2.810731,2.3509023,2.371738
5.75E7,3.0221191,2.9277309,2.8124077,2.3520249,2.3727759
5.76E7,3.0245754,2.929923,2.8140845,2.3531475,2.3738139
5.77E7,3.0270316,2.9321151,2.8157612,2.3542701,2.3748518
5.78E7,3.0294879,2.9343072,2.8174379,2.3553927,2.3758897
5.79E7,3.0319441,2.9364993,2.8191147,2.3565153,2.3769276
5.8E7,3.0344003,2.9386914,2.8207914,2.3576379,2.3779655
5.81E7,3.0368566,2.9408835,2.8224681,2.3587605,2.3790034
5.82E7,3.0393128,2.9430756,2.8241449,2.3598831,2.3800413
5.83E7,3.041769,2.9452677,2.8258216,2.3610057,2.3810792
5.84E7,3.0442253,2.9474598,2.8274983,2.3621283,2.3821171
5.85E7,3.0466815,2.9496519,2.829175,2.3632509,2.383155
5.86E7,3.0491378,2.951844,2.8308518,2.3643735,2.3841929
5.87E7,3.051594,2.9540361,2.8325285,2.3654961,2.3852308
5.88E7,3.0540502,2.9562282,2.8342052,2.3666187,2.3862687
5.89E7,3.0565065,2.9584203,2.835882,2.3677414,2.3873066
5.9E7,3.0589627,2.9606124,2.8375587,2.368864,2.3883446
5.91E7,3.0614189,2.9628045,2.8392354,2.3699866,2.3893825
5.92E7,3.0638752,2.9649965,2.8409122,2.3711092,2.3904204
5.93E7,3.0663314,2.9671886,2.8425889,2.3722318,2.3914583
5.94E7,3.0687876,2.9693807,2.8442656,2.3733544,2.3924962
5.95E7,3.0712439,2.9715728,2.8459423,2.374477,2.3935341
5.96E7,3.0737001,2.9737649,2.8476191,2.3755996,2.394572
5.97E7,3.0761564,2.975957,2.8492958,2.3767222,2.3956099
5.98E7,3.0786126,2.9781491,2.8509725,2.3778448,2.3966478
5.99E7,3.0810688,2.9803412,2.8526493,2.3789674,2.3976857
6.0E7,3.0835251,2.9825333,2.854326,2.38009,2.3987236
6.01E7,3.0859813,2.9847254,2.8560027,2.3812126,2.3997615
6.02E7,3.0884375,2.9869175,2.8576795,2.3823352,2.4007994
6.03E7,3.0908938,2.9891096,2.8593562,2.3834578,2.4018373
6.04E7,3.09335,2.9913017,2.8610329,2.3845804,2.4028753
6.05E7,3.0958063,2.9934938,2.8627096,2.385703,2.4039132
6.06E7,3.0982625,2.9956859,2.8643864,2.3868256,2.4049511
6.07E7,3.1007187,2.997878,2.8660631,2.3879482,2.405989
6.08E7,3.103175,3.0000701,2.8677398,2.3890709,2.4070269
6.09E7,3.1056312,3.0022622,2.8694166,2.3901935,2.4080648
6.1E7,3.1080874,3.0044543,2.8710933,2.3913161,2.4091027
6.11E7,3.1105437,3.0066463,2.87277,2.3924387,2.4101406
6.12E7,3.1129999,3.0088384,2.8744468,2.3935613,2.4111785
6.13E7,3.1154562,3.0110305,2.8761235,2.3946839,2.4122164
6.14E7,3.1179124,3.0132226,2.8778002,2.3958065,2.4132543
6.15E7,3.1203686,3.0154147,2.8794769,2.3969291,2.4142922
6.16E7,3.1228249,3.0176068,2.8811537,2.3980517,2.4153301
6.17E7,3.1252811,3.0197989,2.8828304,2.3991743,2.4163681
6.18E7,3.1277373,3.021991,2.8845071,2.4002969,2.417406
6.19E7,3.1301936,3.0241831,2.8861839,2.4014195,2.4184439
6.2E7,3.1326498,3.0263752,2.8878606,2.4025421,2.4194818
6.21E7,3.1351061,3.0285673,2.8895373,2.4036647,2.4205197
6.22E7,3.1375623,3.0307594,2.8912141,2.4047873,2.4215576
6.23E7,3.1400185,3.0329515,2.8928908,2.4059099,2.4225955
6.24E7,3.1424748,3.0351436,2.8945675,2.4070325,2.4236334
6.25E7,3.144931,3.0373357,2.8962442,2.4081551,2.4246713
6.26E7,3.1473872,3.0395278,2.897921,2.4092777,2.4257092
6.27E7,3.1498435,3.0417199,2.8995977,2.4104003,2.4267471
6.28E7,3.1522997,3.043912,2.9012744,2.411523,2.427785
6.29E7,3.1547559,3.0461041,2.9029512,2.4126456,2.4288229
6.3E7,3.1572122,3.0482961,2.9046279,2.4137682,2.4298608
6.31E7,3.1596684,3.0504882,2.9063046,2.4148908,2.4308988
6.32E7,3.1621247,3.0526803,2.9079814,2.4160134,2.4319367
6.33E7,3.1645809,3.0548724,2.9096581,2.417136,2.4329746
6.34E7,3.1670371,3.0570645,2.9113348,2.4182586,2.4340125
6.35E7,3.1694934,3.0592566,2.9130115,2.4193812,2.4350504
6.36E7,3.1719496,3.0614487,2.9146883,2.4205038,2.4360883
6.37E7,3.1744058,3.0636408,2.916365,2.4216264,2.4371262
6.38E7,3.1768621,3.0658329,2.9180417,2.422749,2.4381641
6.39E7,3.1793183,3.068025,2.9197185,2.4238716,2.439202
6.4E7,3.1817746,3.0702171,2.9213952,2.4249942,2.4402399
6.41E7,3.1841054,3.0722941,2.9230192,2.4261554,2.4414456
6.42E7,3.1862894,3.0742363,2.9245813,2.4273619,2.4428478
6.43E7,3.1884734,3.0761784,2.9261435,2.4285684,2.44425
6.44E7,3.1906573,3.0781206,2.9277057,2.4297749,2.4456523
6.45E7,3.1928413,3.0800627,2.9292678,2.4309814,2.4470545
6.46E7,3.1950252,3.0820048,2.93083,2.4321879,2.4484567
6.47E7,3.1972092,3.083947,2.9323922,2.4333943,2.449859
6.48E7,3.1993931,3.0858891,2.9339543,2.4346008,2.4512612
6.49E7,3.2015771,3.0878313,2.9355165,2.4358073,2.4526634
6.5E7,3.203761,3.0897734,2.9370787,2.4370138,2.4540657
6.51E7,3.205945,3.0917156,2.9386408,2.4382203,2.4554679
6.52E7,3.2081289,3.0936577,2.940203,2.4394268,2.4568701
6.53E7,3.2103129,3.0955999,2.9417651,2.4406333,2.4582724
6.54E7,3.2124969,3.097542,2.9433273,2.4418397,2.4596746
6.55E7,3.2146808,3.0994842,2.9448895,2.4430462,2.4610768
6.56E7,3.2168648,3.1014263,2.9464516,2.4442527,2.4624791
6.57E7,3.2190487,3.1033685,2.9480138,2.4454592,2.4638813
6.58E7,3.2212327,3.1053106,2.949576,2.4466657,2.4652835
6.59E7,3.2234166,3.1072527,2.9511381,2.4478722,2.4666858
6.6E7,3.2256006,3.1091949,2.9527003,2.4490786,2.468088
6.61E7,3.2277845,3.111137,2.9542625,2.4502851,2.4694902
6.62E7,3.2299685,3.1130792,2.9558246,2.4514916,2.4708925
6.63E7,3.2321524,3.1150213,2.9573868,2.4526981,2.4722947
6.64E7,3.2343364,3.1169635,2.9589489,2.4539046,2.4736969
6.65E7,3.2365204,3.1189056,2.9605111,2.4551111,2.4750992
6.66E7,3.2387043,3.1208478,2.9620733,2.4563176,2.4765014
6.67E7,3.2408883,3.1227899,2.9636354,2.457524,2.4779037
6.68E7,3.2430722,3.1247321,2.9651976,2.4587305,2.4793059
6.69E7,3.2452562,3.1266742,2.9667598,2.459937,2.4807081
6.7E7,3.2474401,3.1286164,2.9683219,2.4611435,2.4821104
6.71E7,3.2496241,3.1305585,2.9698841,2.46235,2.4835126
6.72E7,3.251808,3.1325006,2.9714462,2.4635565,2.4849148
6.73E7,3.253992,3.1344428,2.9730084,2.4647629,2.4863171
6.74E7,3.2561759,3.1363849,2.9745706,2.4659694,2.4877193
6.75E7,3.2583599,3.1383271,2.9761327,2.4671759,2.4891215
6.76E7,3.2605439,3.1402692,2.9776949,2.4683824,2.4905238
6.77E7,3.2627278,3.1422114,2.9792571,2.4695889,2.491926
6.78E7,3.2649118,3.1441535,2.9808192,2.4707954,2.4933282
6.79E7,3.2670957,3.1460957,2.9823814,2.4720019,2.4947305
6.8E7,3.2692797,3.1480378,2.9839436,2.4732083,2.4961327
6.81E7,3.2714636,3.14998,2.9855057,2.4744148,2.4975349
6.82E7,3.2736476,3.1519221,2.9870679,2.4756213,2.4989372
6.83E7,3.2758315,3.1538642,2.98863,2.4768278,2.5003394
6.84E7,3.2780155,3.1558064,2.9901922,2.4780343,2.5017416
6.85E7,3.2801994,3.1577485,2.9917544,2.4792408,2.5031439
6.86E7,3.2823834,3.1596907,2.9933165,2.4804472,2.5045461
6.87E7,3.2845674,3.1616328,2.9948787,2.4816537,2.5059483
6.88E7,3.2867513,3.163575,2.9964409,2.4828602,2.5073506
6.89E7,3.2889353,3.1655171,2.998003,2.4840667,2.5087528
6.9E7,3.2911192,3.1674593,2.9995652,2.4852732,2.510155
6.91E7,3.2933032,3.1694014,3.0011274,2.4864797,2.5115573
6.92E7,3.2954871,3.1713436,3.0026895,2.4876862,2.5129595
6.93E7,3.2976711,3.1732857,3.0042517,2.4888926,2.5143617
6.94E7,3.299855,3.1752279,3.0058138,2.4900991,2.515764
6.95E7,3.302039,3.17717,3.007376,2.4913056,2.5171662
6.96E7,3.3042229,3.1791121,3.0089382,2.4925121,2.5185685
6.97E7,3.3064069,3.1810543,3.0105003,2.4937186,2.5199707
6.98E7,3.3085909,3.1829964,3.0120625,2.4949251,2.5213729
6.99E7,3.3107748,3.1849386,3.0136247,2.4961315,2.5227752
7.0E7,3.3129588,3.1868807,3.0151868,2.497338,2.5241774
7.01E7,3.3151427,3.1888229,3.016749,2.4985445,2.5255796
7.02E7,3.3173267,3.190765,3.0183112,2.499751,2.5269819
7.03E7,3.3195106,3.1927072,3.0198733,2.5009575,2.5283841
7.04E7,3.3216946,3.1946493,3.0214355,2.502164,2.5297863
7.05E7,3.3238785,3.1965915,3.0229976,2.5033705,2.5311886
7.06E7,3.3260625,3.1985336,3.0245598,2.5045769,2.5325908
7.07E7,3.3282464,3.2004758,3.026122,2.5057834,2.533993
7.08E7,3.3304304,3.2024179,3.0276841,2.5069899,2.5353953
7.09E7,3.3326144,3.20436,3.0292463,2.5081964,2.5367975
7.1E7,3.3347983,3.2063022,3.0308085,2.5094029,2.5381997
7.11E7,3.3369823,3.2082443,3.0323706,2.5106094,2.539602
7.12E7,3.3391662,3.2101865,3.0339328,2.5118158,2.5410042
7.13E7,3.3413502,3.2121286,3.035495,2.5130223,2.5424064
7.14E7,3.3435341,3.2140708,3.0370571,2.5142288,2.5438087
7.15E7,3.3457181,3.2160129,3.0386193,2.5154353,2.5452109
7.16E7,3.347902,3.2179551,3.0401814,2.5166418,2.5466131
7.17E7,3.350086,3.2198972,3.0417436,2.5178483,2.5480154
7.18E7,3.3522699,3.2218394,3.0433058,2.5190548,2.5494176
7.19E7,3.3543832,3.2237122,3.0447758,2.5201196,2.5506134
7.2E7,3.356331,3.2254228,3.0460302,2.5208528,2.5513261
7.21E7,3.3582788,3.2271333,3.0472846,2.5215861,2.5520389
7.22E7,3.3602266,3.2288439,3.0485391,2.5223194,2.5527516
7.23E7,3.3621743,3.2305545,3.0497935,2.5230526,2.5534644
7.24E7,3.3641221,3.2322651,3.0510479,2.5237859,2.5541771
7.25E7,3.3660699,3.2339757,3.0523024,2.5245192,2.5548899
7.26E7,3.3680177,3.2356863,3.0535568,2.5252525,2.5556026
7.27E7,3.3699655,3.2373969,3.0548112,2.5259857,2.5563154
7.28E7,3.3719133,3.2391075,3.0560656,2.526719,2.5570281
7.29E7,3.3738611,3.240818,3.0573201,2.5274523,2.5577409
7.3E7,3.3758089,3.2425286,3.0585745,2.5281855,2.5584536
7.31E7,3.3777567,3.2442392,3.0598289,2.5289188,2.5591663
7.32E7,3.3797045,3.2459498,3.0610833,2.5296521,2.5598791
7.33E7,3.3816522,3.2476604,3.0623378,2.5303854,2.5605918
7.34E7,3.3836,3.249371,3.0635922,2.5311186,2.5613046
7.35E7,3.3855478,3.2510816,3.0648466,2.5318519,2.5620173
7.36E7,3.3874956,3.2527922,3.0661011,2.5325852,2.5627301
7.37E7,3.3894434,3.2545027,3.0673555,2.5333184,2.5634428
7.38E7,3.3913912,3.2562133,3.0686099,2.5340517,2.5641556
7.39E7,3.393339,3.2579239,3.0698643,2.534785,2.5648683
7.4E7,3.3952868,3.2596345,3.0711188,2.5355183,2.565581
7.41E7,3.3972346,3.2613451,3.0723732,2.5362515,2.5662938
7.42E7,3.3991823,3.2630557,3.0736276,2.5369848,2.5670065
7.43E7,3.4011301,3.2647663,3.0748821,2.5377181,2.5677193
7.44E7,3.4030779,3.2664769,3.0761365,2.5384513,2.568432
7.45E7,3.4050257,3.2681874,3.0773909,2.5391846,2.5691448
7.46E7,3.4069735,3.269898,3.0786453,2.5399179,2.5698575
7.47E7,3.4089213,3.2716086,3.0798998,2.5406512,2.5705703
7.48E7,3.4108691,3.2733192,3.0811542,2.5413844,2.571283
7.49E7,3.4128169,3.2750298,3.0824086,2.5421177,2.5719957
7.5E7,3.4147647,3.2767404,3.083663,2.542851,2.5727085
7.51E7,3.4167124,3.278451,3.0849175,2.5435843,2.5734212
7.52E7,3.4186602,3.2801616,3.0861719,2.5443175,2.574134
7.53E7,3.420608,3.2818722,3.0874263,2.5450508,2.5748467
7.54E7,3.4225558,3.2835827,3.0886808,2.5457841,2.5755595
7.55E7,3.4245036,3.2852933,3.0899352,2.5465173,2.5762722
7.56E7,3.4264514,3.2870039,3.0911896,2.5472506,2.576985
7.57E7,3.4283992,3.2887145,3.092444,2.5479839,2.5776977
7.58E7,3.430347,3.2904251,3.0936985,2.5487172,2.5784105
7.59E7,3.4322948,3.2921357,3.0949529,2.5494504,2.5791232
7.6E7,3.4342425,3.2938463,3.0962073,2.5501837,2.5798359
7.61E7,3.4361903,3.2955569,3.0974617,2.550917,2.5805487
7.62E7,3.4381381,3.2972674,3.0987162,2.5516502,2.5812614
7.63E7,3.4400859,3.298978,3.0999706,2.5523835,2.5819742
7.64E7,3.4420337,3.3006886,3.101225,2.5531168,2.5826869
7.65E7,3.4439815,3.3023992,3.1024795,2.5538501,2.5833997
7.66E7,3.4459293,3.3041098,3.1037339,2.5545833,2.5841124
7.67E7,3.4478771,3.3058204,3.1049883,2.5553166,2.5848252
7.68E7,3.4498249,3.307531,3.1062427,2.5560499,2.5855379
7.69E7,3.4517726,3.3092416,3.1074972,2.5567831,2.5862506
7.7E7,3.4537204,3.3109521,3.1087516,2.5575164,2.5869634
7.71E7,3.4556682,3.3126627,3.110006,2.5582497,2.5876761
7.72E7,3.457616,3.3143733,3.1112604,2.558983,2.5883889
7.73E7,3.4595638,3.3160839,3.1125149,2.5597162,2.5891016
7.74E7,3.4615116,3.3177945,3.1137693,2.5604495,2.5898144
7.75E7,3.4634594,3.3195051,3.1150237,2.5611828,2.5905271
7.76E7,3.4654072,3.3212157,3.1162782,2.561916,2.5912399
