 # NUV-r g-r t[Myr]
 -0.454380989     -0.130840302              51
 -0.453866005     -0.130754948              51
 -0.453351498     -0.130669594              51
 -0.452838898     -0.130584717              51
 -0.452327728     -0.130500793              51
 -0.451817989     -0.130417347              51
 -0.451309204     -0.130334377              51
 -0.450803757     -0.130252361              51
 -0.450299263     -0.130170822              52
 -0.449796200     -0.130090714              52
 -0.449294090     -0.130010605              52
 -0.448794365     -0.129930973              52
 -0.448296070     -0.129853249              52
 -0.447798252     -0.129774094              52
 -0.447303772     -0.129697323              52
 -0.446808338     -0.129620075              52
 -0.446313858     -0.129542828              52
 -0.445819855     -0.129466057              52
 -0.445327282     -0.129389286              53
 -0.444834709     -0.129312038              53
 -0.444342613     -0.129235744              53
 -0.443850994     -0.129159451              53
 -0.443360806     -0.129083633              53
 -0.442870617     -0.129007816              53
 -0.442381382     -0.128931522              53
 -0.441892147     -0.128855705              53
 -0.441403866     -0.128779888              53
 -0.440916538     -0.128704548              53
 -0.440429211     -0.128628731              54
 -0.439942837     -0.128553867              54
 -0.439456463     -0.128478527              54
 -0.438971519     -0.128404140              54
 -0.438486099     -0.128328800              54
 -0.438002110     -0.128254414              54
 -0.437519073     -0.128180027              54
 -0.437035561     -0.128105164              54
 -0.436553001     -0.128030777              54
 -0.436070919     -0.127956390              54
 -0.435590267     -0.127882481              55
 -0.435109138     -0.127808571              55
 -0.434628963     -0.127734661              55
 -0.434149265     -0.127660751              55
 -0.433669090     -0.127586842              55
 -0.433190346     -0.127512455              55
 -0.432712078     -0.127439499              55
 -0.432233810     -0.127366066              55
 -0.431755543     -0.127290726              55
 -0.431278706     -0.127217770              55
 -0.430801868     -0.127143860              56
 -0.430325031     -0.127069950              56
 -0.429849625     -0.126996517              56
 -0.429373741     -0.126922607              56
 -0.428898811     -0.126848698              56
 -0.428424835     -0.126776218              56
 -0.427949905     -0.126702309              56
 -0.427475929     -0.126627922              56
 -0.427002907     -0.126554966              56
 -0.426529884     -0.126481056              56
 -0.426057339     -0.126408100              57
 -0.425585747     -0.126334667              57
 -0.425113201     -0.126261234              57
 -0.424642563     -0.126187801              57
 -0.424171448     -0.126113892              57
 -0.423701763     -0.126040936              57
 -0.423233032     -0.125968456              57
 -0.422763824     -0.125895023              57
 -0.422296047     -0.125823021              57
 -0.421828747     -0.125750065              57
 -0.421361446     -0.125677586              58
 -0.420895100     -0.125605106              58
 -0.420429707     -0.125532627              58
 -0.419964314     -0.125460625              58
 -0.419499397     -0.125389099              58
 -0.419035435     -0.125317097              58
 -0.418571949     -0.125245094              58
 -0.418109417     -0.125173569              58
 -0.417646885     -0.125101566              58
 -0.417184830     -0.125030041              58
 -0.416724205     -0.124958992              59
 -0.416263103     -0.124886990              59
 -0.415802956     -0.124816418              59
 -0.415343761     -0.124744892              59
